Country,Year,Value,Resource,Metric
US,1982.0,17.43015480041504,Natural Gas,Consumption
Total North America,1982.0,20.206342339515686,Natural Gas,Consumption
Argentina,1982.0,0.47928690910339355,Natural Gas,Consumption
Brazil,1982.0,0.046933285892009735,Natural Gas,Consumption
Chile,1982.0,0.025829460471868515,Natural Gas,Consumption
Colombia,1982.0,0.11891250312328339,Natural Gas,Consumption
Ecuador,1982.0,0.003684384049847722,Natural Gas,Consumption
Peru,1982.0,0.027564074844121933,Natural Gas,Consumption
Trinidad & Tobago,1982.0,0.13655249774456024,Natural Gas,Consumption
Venezuela,1982.0,0.634684681892395,Natural Gas,Consumption
Central America,1982.0,0.0,Natural Gas,Consumption
Other Caribbean,1982.0,0.000683712016325444,Natural Gas,Consumption
Other South America,1982.0,0.012177900411188602,Natural Gas,Consumption
Total S. & Cent. America,1982.0,1.4863094095489942,Natural Gas,Consumption
Austria,1982.0,0.15967895090579987,Natural Gas,Consumption
Belgium,1982.0,0.2868705093860626,Natural Gas,Consumption
Bulgaria,1982.0,0.16030080616474152,Natural Gas,Consumption
Croatia,1982.0,0.0,Natural Gas,Consumption
Cyprus,1982.0,0.0,Natural Gas,Consumption
Czech Republic,1982.0,0.11519189924001694,Natural Gas,Consumption
Denmark,1982.0,0.0,Natural Gas,Consumption
Estonia,1982.0,0.0,Natural Gas,Consumption
Finland,1982.0,0.02420400083065033,Natural Gas,Consumption
France,1982.0,0.8847801089286804,Natural Gas,Consumption
Germany,1982.0,1.950701355934143,Natural Gas,Consumption
Greece,1982.0,0.0030366000719368458,Natural Gas,Consumption
Hungary,1982.0,0.35657548904418945,Natural Gas,Consumption
Iceland,1982.0,0.0,Natural Gas,Consumption
Ireland,1982.0,0.06406784802675247,Natural Gas,Consumption
Italy,1982.0,0.9119259119033813,Natural Gas,Consumption
Latvia,1982.0,0.0,Natural Gas,Consumption
Lithuania,1982.0,0.0,Natural Gas,Consumption
Luxembourg,1982.0,0.010286967270076275,Natural Gas,Consumption
Netherlands,1982.0,1.1519999504089355,Natural Gas,Consumption
North Macedonia,1982.0,0.0,Natural Gas,Consumption
Norway,1982.0,0.039272185415029526,Natural Gas,Consumption
Poland,1982.0,0.34628939628601074,Natural Gas,Consumption
Portugal,1982.0,0.0,Natural Gas,Consumption
Romania,1982.0,1.2745728492736816,Natural Gas,Consumption
Slovakia,1982.0,0.10520099848508835,Natural Gas,Consumption
Slovenia,1982.0,0.0,Natural Gas,Consumption
Spain,1982.0,0.09159083664417267,Natural Gas,Consumption
Sweden,1982.0,0.0,Natural Gas,Consumption
Switzerland,1982.0,0.037206001579761505,Natural Gas,Consumption
Turkey,1982.0,0.001223684987053275,Natural Gas,Consumption
Ukraine,1982.0,0.0,Natural Gas,Consumption
United Kingdom,1982.0,1.701892375946045,Natural Gas,Consumption
Other Europe,1982.0,0.14496587682515383,Natural Gas,Consumption
Total Europe,1982.0,9.821834603557363,Natural Gas,Consumption
Azerbaijan,1982.0,0.0,Natural Gas,Consumption
Belarus,1982.0,0.0,Natural Gas,Consumption
Kazakhstan,1982.0,0.0,Natural Gas,Consumption
Russian Federation,1982.0,0.0,Natural Gas,Consumption
Turkmenistan,1982.0,0.0,Natural Gas,Consumption
Uzbekistan,1982.0,0.0,Natural Gas,Consumption
Other CIS,1982.0,0.0,Natural Gas,Consumption
Total CIS,1982.0,15.517650604248047,Natural Gas,Consumption
Iran,1982.0,0.24296769499778748,Natural Gas,Consumption
Iraq,1982.0,0.023256000131368637,Natural Gas,Consumption
Israel,1982.0,0.001550896093249321,Natural Gas,Consumption
Kuwait,1982.0,0.12568500638008118,Natural Gas,Consumption
Oman,1982.0,0.029994120821356773,Natural Gas,Consumption
Qatar,1982.0,0.18834930658340454,Natural Gas,Consumption
Saudi Arabia,1982.0,0.4109813868999481,Natural Gas,Consumption
United Arab Emirates,1982.0,0.22885200381278992,Natural Gas,Consumption
Other Middle East,1982.0,0.13068456971086562,Natural Gas,Consumption
Total Middle East,1982.0,1.3823209854308516,Natural Gas,Consumption
Algeria,1982.0,0.5810804963111877,Natural Gas,Consumption
Egypt,1982.0,0.0925154983997345,Natural Gas,Consumption
Morocco,1982.0,0.0027676003519445658,Natural Gas,Consumption
South Africa,1982.0,0.006762675009667873,Natural Gas,Consumption
Eastern Africa,1982.0,3.780000042752363e-05,Natural Gas,Consumption
Middle Africa,1982.0,0.01260090035873418,Natural Gas,Consumption
Western Africa,1982.0,0.08739809691905975,Natural Gas,Consumption
Other Northern Africa,1982.0,0.1050777044147253,Natural Gas,Consumption
Other Southern Africa,1982.0,0.0,Natural Gas,Consumption
Total Africa,1982.0,0.8882407717654814,Natural Gas,Consumption
Australia,1982.0,0.4211310148239136,Natural Gas,Consumption
Bangladesh,1982.0,0.06362944841384888,Natural Gas,Consumption
China,1982.0,0.432858407497406,Natural Gas,Consumption
China Hong Kong SAR,1982.0,0.0,Natural Gas,Consumption
India,1982.0,0.0933644250035286,Natural Gas,Consumption
Indonesia,1982.0,0.24372179806232452,Natural Gas,Consumption
Japan,1982.0,0.9301800727844238,Natural Gas,Consumption
Malaysia,1982.0,0.09914342314004898,Natural Gas,Consumption
New Zealand,1982.0,0.06993564963340759,Natural Gas,Consumption
Pakistan,1982.0,0.256712406873703,Natural Gas,Consumption
Philippines,1982.0,0.0,Natural Gas,Consumption
Singapore,1982.0,0.0,Natural Gas,Consumption
South Korea,1982.0,0.0,Natural Gas,Consumption
Sri Lanka,1982.0,0.0,Natural Gas,Consumption
Taiwan,1982.0,0.048093393445014954,Natural Gas,Consumption
Thailand,1982.0,0.05057654529809952,Natural Gas,Consumption
Vietnam,1982.0,0.0006600599735975266,Natural Gas,Consumption
Other Asia Pacific,1982.0,0.07832790073007345,Natural Gas,Consumption
Total Asia Pacific,1982.0,2.7883345456793904,Natural Gas,Consumption
Total World,1982.0,52.091033259745814,Natural Gas,Consumption
of which: OECD,1982.0,30.01587700773962,Natural Gas,Consumption
                 Non-OECD,1982.0,22.075156252006195,Natural Gas,Consumption
                 European Union #,1982.0,7.89727447880432,Natural Gas,Consumption
Canada,1983.0,1.7549622058868408,Natural Gas,Consumption
Mexico,1983.0,0.9655129909515381,Natural Gas,Consumption
US,1983.0,16.352048873901367,Natural Gas,Consumption
Total North America,1983.0,19.072524070739746,Natural Gas,Consumption
Argentina,1983.0,0.5153471827507019,Natural Gas,Consumption
Brazil,1983.0,0.06346577405929565,Natural Gas,Consumption
Chile,1983.0,0.027870479971170425,Natural Gas,Consumption
Colombia,1983.0,0.13161510229110718,Natural Gas,Consumption
Ecuador,1983.0,0.0045636119320988655,Natural Gas,Consumption
Peru,1983.0,0.01815659925341606,Natural Gas,Consumption
Trinidad & Tobago,1983.0,0.14147010445594788,Natural Gas,Consumption
Venezuela,1983.0,0.6249744296073914,Natural Gas,Consumption
Central America,1983.0,0.0,Natural Gas,Consumption
Other Caribbean,1983.0,0.0006782760028727353,Natural Gas,Consumption
Other South America,1983.0,0.011066400445997715,Natural Gas,Consumption
Total S. & Cent. America,1983.0,1.5392079607699998,Natural Gas,Consumption
Austria,1983.0,0.16292540729045868,Natural Gas,Consumption
Belgium,1983.0,0.2981114983558655,Natural Gas,Consumption
Bulgaria,1983.0,0.16844220459461212,Natural Gas,Consumption
Croatia,1983.0,0.0,Natural Gas,Consumption
Cyprus,1983.0,0.0,Natural Gas,Consumption
Czech Republic,1983.0,0.13515029847621918,Natural Gas,Consumption
Denmark,1983.0,0.0005254200077615678,Natural Gas,Consumption
Estonia,1983.0,0.0,Natural Gas,Consumption
Finland,1983.0,0.023473000153899193,Natural Gas,Consumption
France,1983.0,0.9424890279769897,Natural Gas,Consumption
Germany,1983.0,2.02803635597229,Natural Gas,Consumption
Greece,1983.0,0.002894399920478463,Natural Gas,Consumption
Hungary,1983.0,0.3554846942424774,Natural Gas,Consumption
Iceland,1983.0,0.0,Natural Gas,Consumption
Ireland,1983.0,0.06930000334978104,Natural Gas,Consumption
Italy,1983.0,0.9377540946006775,Natural Gas,Consumption
Latvia,1983.0,0.0,Natural Gas,Consumption
Lithuania,1983.0,0.0,Natural Gas,Consumption
Luxembourg,1983.0,0.009759430773556232,Natural Gas,Consumption
Netherlands,1983.0,1.2319999933242798,Natural Gas,Consumption
North Macedonia,1983.0,0.0,Natural Gas,Consumption
Norway,1983.0,0.04421260952949524,Natural Gas,Consumption
Poland,1983.0,0.3542022109031677,Natural Gas,Consumption
Portugal,1983.0,0.0,Natural Gas,Consumption
Romania,1983.0,1.2692025899887085,Natural Gas,Consumption
Slovakia,1983.0,0.10803329944610596,Natural Gas,Consumption
Slovenia,1983.0,0.0,Natural Gas,Consumption
Spain,1983.0,0.09904464334249496,Natural Gas,Consumption
Sweden,1983.0,0.0,Natural Gas,Consumption
Switzerland,1983.0,0.040904998779296875,Natural Gas,Consumption
Turkey,1983.0,0.001344330026768148,Natural Gas,Consumption
Ukraine,1983.0,0.0,Natural Gas,Consumption
United Kingdom,1983.0,1.7740309238433838,Natural Gas,Consumption
Other Europe,1983.0,0.15605387557297945,Natural Gas,Consumption
Total Europe,1983.0,10.213375310471747,Natural Gas,Consumption
Azerbaijan,1983.0,0.0,Natural Gas,Consumption
Belarus,1983.0,0.0,Natural Gas,Consumption
Kazakhstan,1983.0,0.0,Natural Gas,Consumption
Russian Federation,1983.0,0.0,Natural Gas,Consumption
Turkmenistan,1983.0,0.0,Natural Gas,Consumption
Uzbekistan,1983.0,0.0,Natural Gas,Consumption
Other CIS,1983.0,0.0,Natural Gas,Consumption
Total CIS,1983.0,16.638818740844727,Natural Gas,Consumption
Iran,1983.0,0.2776792049407959,Natural Gas,Consumption
Iraq,1983.0,0.01607399992644787,Natural Gas,Consumption
Israel,1983.0,0.00219718343578279,Natural Gas,Consumption
Kuwait,1983.0,0.13799700140953064,Natural Gas,Consumption
Oman,1983.0,0.03725513815879822,Natural Gas,Consumption
Qatar,1983.0,0.19505609571933746,Natural Gas,Consumption
Saudi Arabia,1983.0,0.4013028144836426,Natural Gas,Consumption
United Arab Emirates,1983.0,0.20884500443935394,Natural Gas,Consumption
Other Middle East,1983.0,0.13779903878457844,Natural Gas,Consumption
Total Middle East,1983.0,1.4142054812982678,Natural Gas,Consumption
Algeria,1983.0,0.6361740231513977,Natural Gas,Consumption
Egypt,1983.0,0.10845450311899185,Natural Gas,Consumption
Morocco,1983.0,0.002922386396676302,Natural Gas,Consumption
South Africa,1983.0,0.007662863004952669,Natural Gas,Consumption
Eastern Africa,1983.0,3.780000042752363e-05,Natural Gas,Consumption
Middle Africa,1983.0,0.013526099829960003,Natural Gas,Consumption
Western Africa,1983.0,0.09907740354537964,Natural Gas,Consumption
Other Northern Africa,1983.0,0.1087362002581358,Natural Gas,Consumption
Other Southern Africa,1983.0,0.0,Natural Gas,Consumption
Total Africa,1983.0,0.9765912793059215,Natural Gas,Consumption
Australia,1983.0,0.4574693441390991,Natural Gas,Consumption
Bangladesh,1983.0,0.07080186903476715,Natural Gas,Consumption
China,1983.0,0.4430176913738251,Natural Gas,Consumption
China Hong Kong SAR,1983.0,0.0,Natural Gas,Consumption
India,1983.0,0.11108790338039398,Natural Gas,Consumption
Indonesia,1983.0,0.32703301310539246,Natural Gas,Consumption
Japan,1983.0,1.001028060913086,Natural Gas,Consumption
Malaysia,1983.0,0.1389598846435547,Natural Gas,Consumption
New Zealand,1983.0,0.07593022286891937,Natural Gas,Consumption
Pakistan,1983.0,0.25310519337654114,Natural Gas,Consumption
Philippines,1983.0,0.0,Natural Gas,Consumption
Singapore,1983.0,0.0,Natural Gas,Consumption
South Korea,1983.0,0.0,Natural Gas,Consumption
Sri Lanka,1983.0,0.0,Natural Gas,Consumption
Taiwan,1983.0,0.04987895116209984,Natural Gas,Consumption
Thailand,1983.0,0.059536296874284744,Natural Gas,Consumption
Vietnam,1983.0,0.00227546994574368,Natural Gas,Consumption
Other Asia Pacific,1983.0,0.08893169928342104,Natural Gas,Consumption
Total Asia Pacific,1983.0,3.079055600101128,Natural Gas,Consumption
Total World,1983.0,52.93377844353154,Natural Gas,Consumption
of which: OECD,1983.0,29.388311104674358,Natural Gas,Consumption
                 Non-OECD,1983.0,23.54546733885718,Natural Gas,Consumption
                 European Union #,1983.0,8.196828572719824,Natural Gas,Consumption
Canada,1984.0,1.9480148553848267,Natural Gas,Consumption
Mexico,1984.0,0.9669020175933838,Natural Gas,Consumption
US,1984.0,17.465660095214844,Natural Gas,Consumption
Total North America,1984.0,20.380576968193054,Natural Gas,Consumption
Argentina,1984.0,0.5486066937446594,Natural Gas,Consumption
Brazil,1984.0,0.07386700809001923,Natural Gas,Consumption
Chile,1984.0,0.02850390039384365,Natural Gas,Consumption
Colombia,1984.0,0.1307007074356079,Natural Gas,Consumption
Ecuador,1984.0,0.006573276128619909,Natural Gas,Consumption
Peru,1984.0,0.024532200768589973,Natural Gas,Consumption
Trinidad & Tobago,1984.0,0.14823360741138458,Natural Gas,Consumption
Venezuela,1984.0,0.6913080215454102,Natural Gas,Consumption
Central America,1984.0,0.0,Natural Gas,Consumption
Other Caribbean,1984.0,0.0008096040255622938,Natural Gas,Consumption
Other South America,1984.0,0.008514000102877617,Natural Gas,Consumption
Total S. & Cent. America,1984.0,1.6616490196465747,Natural Gas,Consumption
Austria,1984.0,0.18140360713005066,Natural Gas,Consumption
Belgium,1984.0,0.3076218068599701,Natural Gas,Consumption
Bulgaria,1984.0,0.1771019995212555,Natural Gas,Consumption
Croatia,1984.0,0.0,Natural Gas,Consumption
Cyprus,1984.0,0.0,Natural Gas,Consumption
Czech Republic,1984.0,0.14385689795017242,Natural Gas,Consumption
Denmark,1984.0,0.00424089003354311,Natural Gas,Consumption
Estonia,1984.0,0.0,Natural Gas,Consumption
Finland,1984.0,0.02688400074839592,Natural Gas,Consumption
France,1984.0,0.9611712098121643,Natural Gas,Consumption
Germany,1984.0,2.117884874343872,Natural Gas,Consumption
Greece,1984.0,0.003184200031682849,Natural Gas,Consumption
Hungary,1984.0,0.3620358109474182,Natural Gas,Consumption
Iceland,1984.0,0.0,Natural Gas,Consumption
Ireland,1984.0,0.0734233483672142,Natural Gas,Consumption
Italy,1984.0,1.1047508716583252,Natural Gas,Consumption
Latvia,1984.0,0.0,Natural Gas,Consumption
Lithuania,1984.0,0.0,Natural Gas,Consumption
Luxembourg,1984.0,0.01055073644965887,Natural Gas,Consumption
Netherlands,1984.0,1.309000015258789,Natural Gas,Consumption
North Macedonia,1984.0,0.0,Natural Gas,Consumption
Norway,1984.0,0.042537886649370193,Natural Gas,Consumption
Poland,1984.0,0.368465393781662,Natural Gas,Consumption
Portugal,1984.0,0.0,Natural Gas,Consumption
Romania,1984.0,1.2644621133804321,Natural Gas,Consumption
Slovakia,1984.0,0.12261240184307098,Natural Gas,Consumption
Slovenia,1984.0,0.0,Natural Gas,Consumption
Spain,1984.0,0.08122824132442474,Natural Gas,Consumption
Sweden,1984.0,0.0,Natural Gas,Consumption
Switzerland,1984.0,0.04562100023031235,Natural Gas,Consumption
Turkey,1984.0,0.0013098600320518017,Natural Gas,Consumption
Ukraine,1984.0,0.0,Natural Gas,Consumption
United Kingdom,1984.0,1.8150197267532349,Natural Gas,Consumption
Other Europe,1984.0,0.17396793235093355,Natural Gas,Consumption
Total Europe,1984.0,10.698334825458005,Natural Gas,Consumption
Azerbaijan,1984.0,0.0,Natural Gas,Consumption
Belarus,1984.0,0.0,Natural Gas,Consumption
Kazakhstan,1984.0,0.0,Natural Gas,Consumption
Russian Federation,1984.0,0.0,Natural Gas,Consumption
Turkmenistan,1984.0,0.0,Natural Gas,Consumption
Uzbekistan,1984.0,0.0,Natural Gas,Consumption
Other CIS,1984.0,0.0,Natural Gas,Consumption
Total CIS,1984.0,18.155441284179688,Natural Gas,Consumption
Iran,1984.0,0.32323938608169556,Natural Gas,Consumption
Iraq,1984.0,0.020177999511361122,Natural Gas,Consumption
Israel,1984.0,0.00191854452714324,Natural Gas,Consumption
Kuwait,1984.0,0.1496592015028,Natural Gas,Consumption
Oman,1984.0,0.046823401004076004,Natural Gas,Consumption
Qatar,1984.0,0.22095179557800293,Natural Gas,Consumption
Saudi Arabia,1984.0,0.622439980506897,Natural Gas,Consumption
United Arab Emirates,1984.0,0.28711798787117004,Natural Gas,Consumption
Other Middle East,1984.0,0.14375610323622823,Natural Gas,Consumption
Total Middle East,1984.0,1.816084399819374,Natural Gas,Consumption
Algeria,1984.0,0.5589045286178589,Natural Gas,Consumption
Egypt,1984.0,0.13929300010204315,Natural Gas,Consumption
Morocco,1984.0,0.002918785670772195,Natural Gas,Consumption
South Africa,1984.0,0.00768692372366786,Natural Gas,Consumption
Eastern Africa,1984.0,1.4399999599845614e-05,Natural Gas,Consumption
Middle Africa,1984.0,0.01301220011453097,Natural Gas,Consumption
Western Africa,1984.0,0.09531539678573608,Natural Gas,Consumption
Other Northern Africa,1984.0,0.11850480362772942,Natural Gas,Consumption
Other Southern Africa,1984.0,0.0,Natural Gas,Consumption
Total Africa,1984.0,0.9356500386419384,Natural Gas,Consumption
Australia,1984.0,0.45114216208457947,Natural Gas,Consumption
Bangladesh,1984.0,0.08172238618135452,Natural Gas,Consumption
China,1984.0,0.45100000500679016,Natural Gas,Consumption
China Hong Kong SAR,1984.0,0.0,Natural Gas,Consumption
India,1984.0,0.12722614407539368,Natural Gas,Consumption
Indonesia,1984.0,0.3818430006504059,Natural Gas,Consumption
Japan,1984.0,1.3463313579559326,Natural Gas,Consumption
Malaysia,1984.0,0.17216122150421143,Natural Gas,Consumption
New Zealand,1984.0,0.09736262261867523,Natural Gas,Consumption
Pakistan,1984.0,0.2597183883190155,Natural Gas,Consumption
Philippines,1984.0,0.0,Natural Gas,Consumption
Singapore,1984.0,0.0,Natural Gas,Consumption
South Korea,1984.0,0.0,Natural Gas,Consumption
Sri Lanka,1984.0,0.0,Natural Gas,Consumption
Taiwan,1984.0,0.050190407782793045,Natural Gas,Consumption
Thailand,1984.0,0.08888576179742813,Natural Gas,Consumption
Vietnam,1984.0,0.0019801799207925797,Natural Gas,Consumption
Other Asia Pacific,1984.0,0.09233280085027218,Natural Gas,Consumption
Total Asia Pacific,1984.0,3.6018964387476444,Natural Gas,Consumption
Total World,1984.0,57.24963297468628,Natural Gas,Consumption
of which: OECD,1984.0,31.51933904341422,Natural Gas,Consumption
                 Non-OECD,1984.0,25.730293931272058,Natural Gas,Consumption
                 European Union #,1984.0,8.619878419442102,Natural Gas,Consumption
Canada,1985.0,2.0433616638183594,Natural Gas,Consumption
Mexico,1985.0,0.99100261926651,Natural Gas,Consumption
US,1985.0,16.810346603393555,Natural Gas,Consumption
Total North America,1985.0,19.844710886478424,Natural Gas,Consumption
Argentina,1985.0,0.5605100989341736,Natural Gas,Consumption
Brazil,1985.0,0.09266222268342972,Natural Gas,Consumption
Chile,1985.0,0.02846870943903923,Natural Gas,Consumption
Colombia,1985.0,0.1311561018228531,Natural Gas,Consumption
Ecuador,1985.0,0.006698879878968,Natural Gas,Consumption
Peru,1985.0,0.019126800820231438,Natural Gas,Consumption
Trinidad & Tobago,1985.0,0.1517471969127655,Natural Gas,Consumption
Venezuela,1985.0,0.6923269629478455,Natural Gas,Consumption
Central America,1985.0,0.0,Natural Gas,Consumption
Other Caribbean,1985.0,0.001144907990237698,Natural Gas,Consumption
Other South America,1985.0,0.013104683719575405,Natural Gas,Consumption
Total S. & Cent. America,1985.0,1.6969465651491191,Natural Gas,Consumption
Austria,1985.0,0.19436977803707123,Natural Gas,Consumption
